Time,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10
1415700,21.9780374453002,22.3824141800883,22.1179593179005,21.4365421626822,20.6155960254897,19.8858172399224,19.3908647023301,19.1787987012204,19.2181903494099,19.4281151135456,19.7110942587035
1416600,21.8262842870262,22.3206373594936,22.1348045909073,21.5056541808626,20.7059889565555,19.9704006341611,19.4516304470827,19.2084159263473,19.218662625342,19.40765056994,19.6804263704563
1417500,21.6667106990588,22.2489232134549,22.1425083029146,21.5683187566885,20.7933587345244,20.0551107774294,19.5147443944497,19.2414228360075,19.222480707873,19.389722557548,19.6511269455821
1418400,21.5,22.1675788329553,22.1410374654451,21.6242675508256,20.8773312285937,20.1395849278887,19.5799362808192,19.2776780895462,19.229628247387,19.3744078468705,19.6233214487152
1419300,21.326866070657,22.0769525471201,22.1303983768505,21.6732609819481,20.9575468556521,20.223461354258,19.6469269445251,19.3170264364017,19.2400746370222,19.3617720178493,19.5971289472609
1420200,21.1480502970953,21.9774324316187,22.1106365953416,21.7150892526624,21.0336621200696,20.3063808848026,19.7154295212608,19.3592993809117,19.2537751437342,19.3518691790437,19.5726616015307
1421100,20.9643183959095,21.8694446468641,22.0818367439006,21.7495732478915,21.1053510845985,20.3879884453627,19.785150672476,19.404315903838,19.2706710998497,19.3447417359291,19.5500241844544
1422000,20.7764571353076,21.7534516131293,22.0441221479129,21.7765653018739,21.1723067660869,20.4679345798354,19.8557918414974,19.4518832375181,19.2906901542905,19.3404202093108,19.5293136329263
1422900,20.5852709660484,21.6299500303923,21.9976543070685,21.7959498304906,21.2342424500274,20.5458769465991,19.927050531994,19.5017976913265,19.3137465823918,19.3389231046289,19.5106186327066
1423800,20.3915785766601,21.4994687513907,21.9426322037958,21.8076438262139,21.2908929183128,20.6214817844736,19.9986216033134,19.5538455239089,19.3397416529886,19.3402568327149,19.4940192386558
1424700,20.1962093876904,21.3625665169929,21.8792914511882,21.8115972135589,21.3420155849406,20.6944253419359,20.0701985771403,19.6078038584554,19.3685640511976,19.3444156823399,19.4795865319265
1425600,20,21.2198295635845,21.8079032840726,21.8077930635141,21.387391534804,20.7643952634744,20.1414749498839,19.6634416370936,19.4000903550845,19.3513818446712,19.467382315584
1426500,19.8037906123096,21.0718691127131,21.7287733975402,21.796247666034,21.4268264611194,20.8310919271432,20.2121455051737,19.7205206103137,19.4341855641759,19.3611254895315,19.4574588499556
1427400,19.6084214233398,20.9193187537447,21.6422406379134,21.7770104602831,21.4601514974781,20.8942297275889,20.2819076208423,19.7787963571893,19.4707036775519,19.3736048931376,19.4498586288438
1428300,19.4147290339516,20.7628317307364,21.5486755517538,21.7501638229297,21.4872239409583,20.953538299057,20.3504625648003,19.8380193320256,19.5094883190445,19.3887666167668,19.4446141975615
1429200,19.2235428646924,20.6030781451451,21.4484787991246,21.7158227153965,21.5079278632007,21.008763673139,20.4175167742529,19.897935932952,19.5503734068642,19.4065457355906,19.441748013568
1430100,19.0356816040905,20.44074208635,21.342079437903,21.6741341915782,21.5221746068318,21.0596693663049,20.4827831127808,19.9582895878849,19.5931838647882,19.4268661166922,19.4412723503024
1431000,18.8519497029047,20.2765187022772,21.2299330864886,21.6252767681339,21.5299031651081,21.1060373925614,20.5459820999026,20.018821853208,19.637736371863,19.44964074508,19.4431892446273
1431900,18.673133929343,20.1111112226694,21.1125199727751,21.5694596600514,21.5310804431566,21.1476691969013,20.6068431078528,20.0792735204681,19.6838401474133,19.4747720962984,19.4474904881062
1432800,18.5,19.945227947748,20.990342877741,21.5069218847569,21.5257013996919,21.1843865055472,20.6651055204518,20.1393857263452,19.7312977679941,19.502152554043,19.4541576621538
1433700,18.3332893009412,19.779579215163,20.8639249824643,21.437931238605,21.513789068604,21.2160320893463,20.7205198491042,20.1989010611451,19.7799060127882,19.5316648709898,19.4631622169065
1434600,18.1737157129738,19.6148743582184,20.7338076277805,21.3627831501343,21.4953944603233,21.2424704370506,20.7728488011474,20.2575646710671,19.8294567338287,19.5631826708666,19.4744655934779
1435500,18.0219625546998,19.4518186683974,20.6005479961783,21.2817994149965,21.4705963433866,21.2635883355963,20.821868295975,20.3151253495272,19.8797377473207,19.5965709896154,19.4880193890738
1436400,17.8786796564403,19.2911103751967,20.4647167258587,21.1953268179783,21.4395009071375,21.2792953548997,20.8673684245845,20.3713366128634,19.9305337422452,19.6316868533292,19.5037655642601
1437300,17.7444805775631,19.1334376562002,20.3268954671744,21.1037356480156,21.402241307008,21.2895242350928,20.9091543484398,20.4259577558164,19.9816272023534,19.6683798904882,19.5216366914967
1438200,17.6199399791263,18.9794756901968,20.1876743919138,21.0074181125596,21.3589770943261,21.2942311745401,20.9470471337999,20.4787548822662,20.0327993376049,19.7064929758738,19.5415562438727
1439100,17.5055911630924,18.8298837659618,20.0476496660947,20.9067866580841,21.3098935330924,21.2933960174044,20.9808845179405,20.5295019068118,20.0838310210604,19.745862903403,19.5634389228063
1440000,17.4019237886467,18.6853024590804,19.9074208970901,20.8022722039262,21.2552008066516,21.2870223399567,21.0105216039878,20.5779815229034,20.1345037272168,19.7863210850016,19.5871910233063
1440900,17.3093817754019,18.5463508889053,19.7675885660172,20.6943222970242,21.195133117655,21.2751374352623,21.0358314813894,20.6239861333818,20.1846004677667,19.8276942725246,19.6127108352316
1441800,17.2283614024661,18.4136240673922,19.6287514563851,20.583399195452,21.1299476851685,21.2577921963078,21.0567057693645,20.6673187394424,20.233906720776,19.8698052996312,19.6398890788291
1442700,17.1592096115147,18.2876903511674,19.4915040900118,20.4699778889598,21.0599236432214,21.2350608980692,21.0730550810074,20.7077937842134,20.2822113492996,19.9124738404379,19.6686093726869
1443600,17.1022225211328,18.1690890077374,19.3564341811908,20.3545440649949,20.9853608455118,21.2070408794552,21.0848094060555,20.745237947339,20.3293075055022,19.9555171817023,19.6987487320971
1444500,17.0576441587903,18.0583279062629,19.224120120008,20.237592028913,20.9065785813865,21.1738521264874,21.0919184106846,20.7794908871644,20.3749935164124,19.9987510052288,19.7301780956953
1445400,17.0256654158786,17.9558813427847,19.0951284955866,20.1196225872877,20.8239142085952,21.1356367585012,21.0943516530452,20.8104059273425,20.4190737475178,20.0419901771475,19.7627628781211
1446300,17.0064232302842,17.8621880092154,18.9700116698656,20.0011409033788,20.7377217086733,21.0925584195692,21.0920987136201,20.837850684925,20.4613594405012,20.0850495406859,19.7963635463332
1447200,17,17.7776491147936,18.8493054123008,19.8826543339465,20.6483701711378,21.0448015777522,21.0851692398417,20.8617076372466,20.5016695215334,20.1277447090384,19.8308362171116
1448100,17.0064232302842,17.7026266680438,18.7335266056184,19.7646702566715,20.55624221299,20.9925707351786,21.0735929047806,20.8818746251747,20.5398313766589,20.1698928549395,19.8660332731874
1449000,17.0256654158786,17.6374419266006,18.6231710324433,19.6476938974859,20.4617323402903,20.9360895523349,21.0574192800807,20.898265290571,20.5756815909551,20.2113134935574,19.9018039953625
1449900,17.0576441587903,17.5823740215341,18.518711252282,19.5322261671184,20.3652452588232,20.8755998903173,21.036717623686,20.9108094460897,20.6090666483006,20.2518292553586,19.9379952079128
1450800,17.1022225211328,17.5376587620682,18.4205945779499,19.4187615161173,20.2671941410845,20.8113607751449,21.0115765832673,20.9194533757313,20.6398435887544,20.2912666456306,19.9744519345096
