Time,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10
102600,20.1343744562703,20.295611470403,20.0595025872828,20.0149270703607,20.0038119160352,20.0009537942917,20.00023490138,20.0000574203429,20.0000139923827,20.000003399406,20.0000008211449
103500,19.1535990119351,20.2655711570098,20.0618075727191,20.0149831271948,20.0038217350718,20.0009585902381,20.0002365762812,20.0000578824766,20.0000141097174,20.0000034287824,20.0000008285931
104400,19.3114947023394,20.2115572101635,20.0634971449102,20.0151067363167,20.0038315891745,20.0009631356096,20.0002381957504,20.0000583419321,20.0000142274852,20.0000034583342,20.0000008360919
105300,19.0705379635699,20.1513780023192,20.0633486551192,20.0152898059936,20.003843637644,20.0009674455137,20.0002397599602,20.0000587970359,20.0000143455679,20.0000034880533,20.0000008436383
106200,21.0308581813546,20.099864943266,20.0609701456616,20.0154763395707,20.0038600077313,20.0009715959798,20.0002412692352,20.0000592464033,20.0000144637938,20.0000035179302,20.0000008512298
107100,22.8955394858667,20.0915437614847,20.0567831477889,20.0155866100094,20.0038812751492,20.0009757339313,20.0002427253374,20.0000596889107,20.0000145819586,20.0000035479509,20.0000008588644
108000,21.2912053767129,20.1493843485538,20.0520479849467,20.0155531036394,20.0039053028642,20.0009800372205,20.0002441337648,20.0000601236713,20.0000146998429,20.0000035780965,20.00000086654
108900,21.7813034517278,20.2084281145949,20.0489970186438,20.0153511599136,20.0039273982319,20.000984627681,20.0002455052162,20.0000605500824,20.0000148172247,20.0000036083425,20.0000008742545
109800,22.5127697830689,20.2456921212918,20.0487786073162,20.0150283467452,20.0039417647484,20.0009894768927,20.0002468544063,20.0000609679426,20.0000149338906,20.0000036386603,20.0000008820053
110700,16.7506998371054,20.2840982073608,20.0505562139,20.0146927626691,20.0039439184665,20.0009943568668,20.000248195531,20.000061377561,20.0000150496468,20.000003669017,20.0000008897895
111600,20.2486610167454,20.2308222088358,20.0535785151188,20.0144431532608,20.0039331195942,20.0009988735995,20.0002495355894,20.0000617797448,20.0000151643332,20.0000036993778,20.0000008976035
112500,21.0295229717907,20.152943115826,20.0559631313469,20.0143317766369,20.0039128541823,20.0010025910585,20.0002508683689,20.0000621755735,20.0000152778373,20.0000037297063,20.0000009054431
113400,21.5758805882352,20.1434994130928,20.0553329817005,20.0143514261829,20.0038891035572,20.0010051949825,20.0002521723948,20.0000625659621,20.0000153901001,20.0000037599673,20.0000009133034
114300,18.5427225419026,20.1667284551797,20.0530287805885,20.0144090153883,20.0038678686174,20.001006608212,20.0002534148415,20.0000629511329,20.0000155011104,20.0000037901277,20.0000009211792
115200,18.9911965723839,20.1467185935708,20.0511716037475,20.0144043063115,20.0038522523132,20.0010070054858,20.0002545603766,20.0000633302049,20.0000156108798,20.0000038201588,20.0000009290646
116100,21.686025204621,20.0913404515525,20.0497468868135,20.0143170067722,20.003840990088,20.0010067185212,20.0002555812688,20.0000637010957,20.0000157194041,20.0000038500362,20.0000009369539
117000,20.3251430070117,20.0884809604476,20.0471803576733,20.0141756224213,20.0038304755069,20.0010060664766,20.0002564643957,20.0000640608134,20.0000158266206,20.0000038797399,20.0000009448411
117900,21.3296348318174,20.1105513209519,20.0438929255638,20.0139781798655,20.0038176853633,20.001005220775,20.0002572119137,20.0000644060437,20.0000159323762,20.0000039092517,20.0000009527204
118800,19.0590327929213,20.1302036629451,20.0414878464777,20.0137000527325,20.0038006538437,20.0010041877166,20.0002578356758,20.0000647338002,20.0000160364177,20.0000039385521,20.0000009605863
119700,18.0492964063108,20.1176783904508,20.0402453079805,20.0133572270738,20.0037773562404,20.0010028660737,20.0002583493112,20.0000650418752,20.0000161384081,20.0000039676164,20.0000009684334
120600,21.6418004228003,20.0573402384231,20.0394680370143,20.0129982509709,20.0037459891051,20.0010010889967,20.000258762243,20.0000653289488,20.0000162379629,20.0000039964127,20.0000009762566
121500,22.2899607275546,20.0466702761333,20.0374762911345,20.0126595714765,20.0037062660647,20.0009986426495,20.000259076741,20.0000655943935,20.0000163346915,20.0000040248997,20.0000009840504
122400,22.9480858238813,20.1081581876739,20.0343557614061,20.0123264211068,20.0036596102388,20.0009953085734,20.0002592868679,20.0000658379259,20.0000164282299,20.0000040530276,20.0000009918086
123300,18.2017155955514,20.1885523620816,20.0326138634152,20.0119520190782,20.0036077341998,20.0009909266309,20.0002593789124,20.0000660592321,20.0000165182574,20.0000040807397,20.0000009995246
124200,18.4947213929197,20.1852486898784,20.0337975110289,20.0115442449288,20.0035509197749,20.0009854262754,20.0002593337994,20.0000662576474,20.0000166044957,20.0000041079753,20.0000010071905
125100,18.2892302529872,20.1069052942788,20.036455255849,20.0111872796953,20.0034885536905,20.0009787920842,20.0002591309478,20.0000664319496,20.0000166866935,20.000004134672,20.0000010147975
126000,20.4375053885553,20.0289305674301,20.0371848689339,20.0109601696507,20.0034217401601,20.0009710079754,20.0002587514966,20.0000665803136,20.0000167646036,20.000004160767,20.0000010223359
126900,19.5767389973074,19.9981989092842,20.0347826799024,20.0108376035064,20.0033545269472,20.0009620677667,20.000258179238,20.0000667004177,20.0000168379584,20.0000041861983,20.000001029795
127800,22.4712322131638,19.9989320325245,20.0304582726452,20.0107070969135,20.0032914957574,20.0009520599533,20.0002574003603,20.0000667896182,20.000016906451,20.0000042109041,20.0000010371636
128700,18.3174001262766,20.0391128704827,20.0261618517864,20.0104676080045,20.0032339596948,20.0009412225594,20.0002564048941,20.0000668451112,20.000016969725,20.0000042348212,20.0000010444297
129600,17.8864761691036,20.0452901728803,20.0232532467357,20.010094699943,20.0031788392507,20.000929872024,20.0002551906276,20.0000668640855,20.0000170273733,20.0000042578839,20.0000010515811
130500,20.8079570249383,19.9841263623412,20.0218750867062,20.0096338600843,20.0031209244122,20.000918243998,20.0002537662693,20.000066843945,20.0000170789435,20.0000042800218,20.0000010586048
131400,22.2893955977886,19.9653226480675,20.0197512492446,20.0091589586947,20.0030560996548,20.0009063749183,20.0002521497998,20.00006678263,20.0000171239494,20.0000043011592,20.0000010654874
132300,19.2957653525411,20.0197554805274,20.0164296527292,20.0086924010892,20.0029832508017,20.0008941074163,20.0002503616384,20.0000666789184,20.0000171618913,20.0000043212141,20.0000010722149
133200,18.601545366643,20.0467854824821,20.0141954822996,20.0081980979285,20.0029035020388,20.0008811991473,20.000248416486,20.0000665325199,20.0000171922847,20.0000043400982,20.0000010787723
134100,20.2760029702247,20.0130809842205,20.0138826125348,20.0076759964385,20.0028177010991,20.000867443463,20.0002463185484,20.0000663438637,20.000017214692,20.0000043577182,20.0000010851439
135000,18.0453299826192,19.9890173176323,20.0135654891344,20.0071858164422,20.0027258632468,20.000852709329,20.0002440620812,20.0000661136605,20.000017228747,20.0000043739776,20.0000010913129
135900,20.5260165190655,19.9578699508789,20.0121957914898,20.0067603849127,20.0026290342512,20.0008369108112,20.0002416352394,20.0000658424461,20.0000172341625,20.0000043887795,20.0000010972614
136800,21.7425808989866,19.9454208161164,20.0099591121915,20.0063710536323,20.0025298348778,20.0008200004267,20.0002390236964,20.0000655302821,20.0000172307192,20.0000044020295,20.0000011029707
137700,20.8266075225722,19.9912441763624,20.0070994045251,20.0059750895714,20.0024306064264,20.0008020093,20.0002362129232,20.0000651766608,20.0000172182409,20.0000044136385,20.0000011084213
